BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Level,Attachments (Image),Manufacturer (Image),Pending Changes (Image),Has Been Redlined (Image),Has Quality(Image),Bubble Number,Item Number,Item Description,Item Rev,Qty,UOM,Item Lifecycle Phase,BOM Notes,Ref Des,Component Effective From,Component Discontinue Date,Alternate Part(s),Alternate FG Part(s),Alternate Document(s),Subclass,Sites,Planned?,Scrap Factor,OP #,Thumbnail,Attachments(Image),Manufacture Part Has Redline,Mfr. Name,Mfr. Part Number,Legacy Part#,Mfr. Part Description,Mfr. Part Lifecycle Phase,Preferred Status,Sites,Reference Notes,RoHS Compliant?,RoHS Compliance Statement,Comments,page number on schematic,part added to library?,Link to part,Link to datasheet
1,true,true,false,false,false,0,10022878,FUSE HOLDER 5X20,B        ECO-R252636,1,Each,Production,,F1,,,,,,Part,CBRM,,1,,,true,false,SCHURTER,0031.8225,,FUSE HOLDER,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.futureelectronics.com/p/4017531?utm_campaign=FindChips_NA_Inventory&utm_medium=buynow&utm_source=findchips&utm_content,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,SCHURTER,0031.8221,,FUSE HOLDER,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.futureelectronics.com/p/3351335?utm_campaign=FindChips_NA_Inventory&utm_medium=buynow&utm_source=findchips&utm_content,
1,true,true,false,false,false,0,10022882,"TRANSISTOR MOSFET N CHANNEL 60V, 0.18A",B        ECO-R179344,8,Each,Production,,"T7,T8,T12,T13,T17,T18,T28,T30",,,,,,Part,CBRM,,1,,,true,false,ON SEMICONDUCTOR_RMS1,2N7002LT1G,,SMALL SIGNAL MOSFET,Active,Preferred,,,RoHS3 Compliant,Cleared,,,,https://www.arrow.com/en/products/2n7002lt1g/on-semiconductor?utm_term=instock&utm_campaign=arrow_findchips_2019&utm_currency=&utm_medium=aggregator&utm_source=findchips&utm_content=inv_listing,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,NXP SEMICONDUCTORS_RMS1,2N7002,,N-CHANNEL TRENCHMOS FET,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.maritex.com.pl/product/show_qr/29997,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,NXP SEMICONDUCTORS_RMS1,"2N7002,215",,,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/nexperia/2n7002-215/mosfet-n-channel-60v-300ma-3-sot/dp/70R9742?CMP=AFC-SF-FC,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,VISHAY_RMS1,2N7002-T1-E3,,,Active,Preferred,,,,,,,,https://www.questcomp.com/part/4/2n7002-t1-e3/44254787?utm_term=2n7002-t1-e3&utm_campaign=aktype0&utm_medium=industry-cpc&utm_source=findchips&utm_content=standardpricing,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,VISHAY_RMS1,2N7002,,N CHANNEL 60V MOSFET,Active,Preferred,,,N/A,Legacy Inventory Status: Cleared,,,,https://www.maritex.com.pl/product/show_qr/29997,
1,true,true,false,false,false,0,10022883,"MOSFET TRANS N CHANNEL,40V,47A,0.0095 OHM, PPAK SO8",A        ECO-R167835,4,Each,Production,,"T19,T20,T21,T22",,,,,,Part,CBRM,,1,,,true,false,VISHAY_RMS1,SI7848BDP-T1-E3,,MOSFET N-CH 40V 47A PPAK SO-8,Active,Preferred,,,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.arrow.com/en/products/si7848bdp-t1-ge3/vishay,http://www.vishay.com/docs/74632/si7848bdp.pdf
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,VISHAY_RMS1,SI7884BDP-T1-E3 ,,MOSFET N-CH 40V 58A PPAK SO-8,Active,Preferred,,,,,,,,https://www.arrow.com/en/products/si7884bdp-t1-e3/vishay,http://www.vishay.com/docs/74632/si7848bdp.pdf
1,true,true,false,false,false,0,10022886,"DUAL DIFFERENTIAL COMPARATOR, SOIC8",C        ECO-R252636,1,Each,Production,,IC1,,,,,,Part,CBRM,,1,,,true,false,TEXAS INSTRUMENTS_RMS1,LM393D,,DUAL DIFFERENTIAL COMPARATOR,Active,Preferred,,ROHS EXEMPT: 15,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.rocelec.com/part/ONSONSLM393D?utm_medium=buyNow&utm_source=findChips,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,TEXAS INSTRUMENTS_RMS1,LM393DR,,,Active,Preferred,,ROHS EXEMPT: 15,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.rocelec.com/part/TEXTISLM393DR?utm_medium=buyNow&utm_source=findChips,
1,true,true,false,false,false,0,10022887,"SINGLE 2 INPUT POSITIVE AND GATE, SOT23",A        ECO-R252636,1,Each,Production,,IC2,,,,,,Part,CBRM,,1,,,true,false,TEXAS INSTRUMENTS_RMS1,SN74AHC1G08DBVR,,IC SGL 2IN POS-AND GATE SOT23-5,Active,Preferred,,ROHS EXEMPT : 15,Yes,Legacy Inventory Status: Cleared,,,,https://www.rocelec.com/part/TEXTISSN74AHC1G08DBVR?utm_medium=buyNow&utm_source=findChips,
1,true,true,false,false,false,0,10022888,"MICROCON,8 BIT, FLASH 64K,RAM3966 BYTES,TQFP64",A        ECO-R252636,1,Each,Production,,IC3,,,,,,Part,CBRM,,1,,,true,false,MICROCHIP TECHNOLOGY_RMS1,PIC18F6622-I/PT,,,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.avnet.com/shop/emea/products/microchip/pic18f6622-i-pt-3074457345629613217?CMP=EMEA_Octopart_inventoryfeed_VSE,http://ww1.microchip.com/downloads/en/DeviceDoc/39646c.pdf
1,true,true,false,false,false,0,10022889,"USB/UART, LQFP",A        ECO-R167835,1,Each,Production,,IC4,,,,,,Part,CBRM,,1,,,true,false,FTDI_RMS1,FT2232D-REEL,,IC USB FS DUAL UART/FIFO 48-LQFP,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.digikey.com/product-detail/en/ftdi-future-technology-devices-international-ltd/FT2232D-REEL/768-1010-1-ND/1836405,https://www.ftdichip.com/Support/Documents/DataSheets/ICs/DS_FT2232D.pdf
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,FTDI_RMS1,FT2232D-TRAY,,IC USB FS DUAL UART/FIFO 48-LQFP,Active,Preferred,,,,,,,,https://www.digikey.com/product-detail/en/ftdi-future-technology-devices-international-ltd/FT2232D-TRAY/768-1304-ND/4976437,https://www.ftdichip.com/Support/Documents/DataSheets/ICs/DS_FT2232D.pdf
1,true,true,false,false,false,0,10022890,"IC, SERIAL TO 1-WIRE DRIVER, SOIC8",B        ECO-R252636,1,Each,Production,,IC5,,,,,,Part,CBRM,,1,,,true,false,MAXIM_RMS1,DS2480B+T&R,,,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/maxim-integrated-products/ds2480b-t-r/line-driver-1tx-15v-us-5-5v-nsoic/dp/73Y1571?ost=2516958&CMP=GRHB-SF-FC&ddkey=https%3Aen-CA%2FElement14_Canada%2Fw%2Fsearch,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,MAXIM_RMS1,DS2480B+,,,Active,Alternate,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.mouser.ca/ProductDetail/Maxim-Integrated/DS2480B+?utm_term=DS2480B+&qs=0Y9aZN%252bMVCWX5WElPoGOEQ==&utm_campaign=DS2480B+&utm_medium=aggregator&utm_source=findchips&utm_content=Maxim-Integrated,
,,,,,,,10022891,"IC,CURRENT SHUNT MONITOR,MSOP",A        ECO-R252636,1,Each,Production,,IC7,,,,,,,,,,,,true,false,TEXAS INSTRUMENTS_RMS1,INA170EA/2K5,,CURRENT SHUNT MONITOR,Active,Preferred,,"TAPE & REEL, 2500, ROHS EMEMPTION: 15",Yes,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/texas-instruments/ina170ea-2k5/current-shunt-monitor-400khz-msop8/dp/74C9832?CMP=AFC-SF-FC,http://www.ti.com/lit/ds/symlink/ina170.pdf?ts=1587878656747
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,TEXAS INSTRUMENTS_RMS1,INA170EA/250,,CURRENT SHUNT MONITOR,Active,Preferred,,"TAPE & REEL, 250, ROHS EMEMPTION: 15",Yes,Legacy Inventory Status: Cleared,,,,https://www.rocelec.com/part/TEXTISINA170EA-250?utm_medium=buyNow&utm_source=findChips,http://www.ti.com/lit/ds/symlink/ina170.pdf?ts=1587878656747
1,true,true,false,false,false,0,10022892,"REGULATOR 3.3 V 2% 500MA LOW DROPOUT,DPACK",B        ECO-R252636,1,Each,Production,,IC8,,,,,,Part,CBRM,,1,,,true,false,ST MICROELECTRONIC,LF33CDT,,VERY LOW DROP VOLTAGE REGULATOR,Active,Preferred,,ROHS EXEMPT : 7A,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.tme.eu/en/details/lf33cdt/ldo-unregulated-voltage-regulators/stmicroelectronics/?utm_campaign=compare-2020-04&utm_medium=cpc&utm_source=findchips.com,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,STMICROELECTRONICS,LF33CDT-TR,,VERY LOW DROP VOLTAGE REGULATOR,Active,Preferred,,ROHS EXEMPT : 7A,Yes - by exemption,Legacy Inventory Status: Cleared,,,,,
,,,,,,,10022893,"IC,CURRENT AMPLIFIER,MSOP",A        ECO-R167835,2,Each,Production,,"IC9,IC14",,,,,,,,,,,,true,false,LINEAR TECHNOLOGY_RMS1,LT1620CMS8#TRPBF,,RAIL-TO-RAIL CURRENT SENSE AMPLIFIER,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.richardsonrfpd.com/Products/Product/LT1620CMS8TRPBF,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,LINEAR TECHNOLOGY_RMS1,LT1620CMS8#PBF,,RAIL-TO-RAIL CURRENT SENSE AMPLIFIER,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.arrow.com/en/products/lt1620cms8pbf/analog-devices?utm_term=instock&utm_campaign=arrow_findchips_2019&utm_currency=&utm_medium=aggregator&utm_source=findchips&utm_content=inv_listing,
1,true,true,false,false,false,0,10022894,"IC,SYNCHRONOUS CONTROLLER,SSOP",A        ECO-R167835,1,Each,Production,,IC10,,,,,,Part,CBRM,,1,,,true,false,LINEAR TECHNOLOGY_RMS1,LTC3780IG#TRPBF,,SYNCHRONOUS CONTROLLER,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.arrow.com/en/products/lt1620cms8pbf/analog-devices?utm_term=instock&utm_campaign=arrow_findchips_2019&utm_currency=&utm_medium=aggregator&utm_source=findchips&utm_content=inv_listing,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,LINEAR TECHNOLOGY_RMS1,LTC3780IG#PBF,,SYNCHRONOUS CONTROLLER,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.tme.eu/en/details/ltc3780igpbf/voltage-regulators-dc-dc-circuits/analog-devices-linear-technology/ltc3780ig-pbf/?utm_campaign=compare-2020-04&utm_medium=cpc&utm_source=findchips.com,
1,true,true,false,false,false,0,10022895,"REGULATOR, 5.5V TO 36V,3A HSOP8",C        ECO-R252636,1,Each,Production,,IC11,,,,,,Part,CBRM,,1,,,true,false,TEXAS INSTRUMENTS_RMS1,TPS5430DDA,,"5.5V to 36V Input, 3A, 500kHz Step-Down Converter",Active,Preferred,,ROHS EXEMPT 15,Yes - by exemption,Legacy Inventory Status: Cleared,TPS5430DDAG4 is equivalent,,,https://www.ti.com/store/ti/en/p/product/?p=TPS5430DDA&HQS=app-null-null-trifecta-invf-store-findchipsbnl2-wwe,https://www.ti.com/lit/ds/symlink/tps5430.pdf
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,TEXAS INSTRUMENTS_RMS1,TPS5430DDAR,,"5.5V to 36V Input, 3A, 500kHz Step-Down Converter",Active,Preferred,,ROHS EXEMPT 15,Yes - by exemption,Legacy Inventory Status: Cleared,TPS5430DDARG4 is equivalent,,,https://www.tme.eu/en/details/tps5430ddar/voltage-regulators-dc-dc-circuits/texas-instruments/?utm_campaign=compare-2020-04&utm_medium=cpc&utm_source=findchips.com,https://www.ti.com/lit/ds/symlink/tps5430.pdf
1,true,true,false,false,false,0,10022896,"IC,VOLTAGE REFERENCE,5MA,3V +/-2%,SOT23",B        ECO-R252636,1,Each,Production,,IC12,,,,,,Part,CBRM,,1,,,true,false,NATIONAL SEMICONDUCTOR_RMS1,LM4120AIM5-3.0/NOPB,,LOW POWER VOLTAGE REFERENCE,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.ti.com/store/ti/en/p/product/?p=LM4120AIM5-3.0/NOPB&HQS=app-null-null-trifecta-invf-store-findchipsbnl2-wwe,http://www.ti.com/lit/ds/symlink/lm4120.pdf?ts=1587880612626
1,true,true,false,false,false,0,10022897,"IC,SWITCHING REGULATOR,SSOP",A        ECO-R167835,1,Each,Production,,IC13,,,,,,Part,CBRM,,1,,,true,false,LINEAR TECHNOLOGY_RMS1,LTC1435IG#TRPBF,,IC REG CTRLR BUCK 16SSOP ,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,,https://www.analog.com/media/en/technical-documentation/data-sheets/1435f.pdf
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,LINEAR TECHNOLOGY_RMS1,LTC1435IG#PBF,,,Active,Preferred,,,,,,,,,https://www.analog.com/media/en/technical-documentation/data-sheets/1435f.pdf
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,LINEAR TECHNOLOGY_RMS1,LTC1435IG#PBF,,SWITCHING REGULATOR,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.questcomp.com/part/4/ltc1435igpbf/229865172?utm_term=ltc1435ig%23pbf&utm_campaign=aktype0&utm_medium=industry-cpc&utm_source=findchips&utm_content=standardpricing,
1,true,true,false,false,false,0,10022898,"IC,MICROCONTROLLER,TQFP100",A        ECO-R252636,1,Each,Production,,IC15,,,,,,Part,CBRM,,1,,,true,false,CYPRESS SEMICONDUCTOR CORPORATION,CY7C67300-100AXI,,PROGRAMMABLE EMBEDDED USB HOST,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.questcomp.com/part/4/cy7c67300-100axi/165272039?utm_term=cy7c67300-100axi&utm_campaign=aktype0&utm_medium=industry-cpc&utm_source=findchips&utm_content=standardpricing,
1,true,true,false,false,false,0,10022899,"IC,RAM,3V3,64KX16,10NS,TSOP",B        ECO-R177852,1,Each,Production,,IC16,,,,,,Part,CBRM,,1,,,true,false,CYPRESS SEMICONDUCTOR CORPORATION,CY7C1021DV33-10ZSXI,,,Active,Preferred,,ROHS COMPLIANT,Yes,Legacy Inventory Status: Cleared,,,,https://www.rocelec.com/part/CYPCYPCY7C1021DV33-10ZSXI?utm_medium=buyNow&utm_source=findChips,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,CYPRESS SEMICONDUCTOR CORPORATION,CY7C1021CV33-12ZXI,,1MBIT STATIC RAM,Active,Preferred,,EOL,,,,,,https://www.digikey.ca/product-detail/en/cypress-semiconductor-corp/CY7C1021CV33-12ZXI/CY7C1021CV33-12ZXI-ND/1205606?utm_campaign=buynow&utm_medium=aggregator&WT.z_cid=ref_findchips_standard&utm_source=findchips,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,CYPRESS SEMICONDUCTOR CORPORATION,CY7C1021DV33-10ZSXA,,,Active,Alternate,,ROHS COMPLIANT,Yes,Legacy Inventory Status: Cleared,,,,https://www.rocelec.com/part/CYPCYPCY7C1021DV33-10ZSXA?utm_medium=buyNow&utm_source=findChips,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,CYPRESS SEMICONDUCTOR CORPORATION,CY7C1021CV33-12ZXC,,1MBIT STATIC RAM,Active,Preferred,,EOL,,,,,,https://www.digikey.ca/product-detail/en/cypress-semiconductor-corp/CY7C1021CV33-12ZXC/CY7C1021CV33-12ZXC-ND/1205604?utm_campaign=buynow&utm_medium=aggregator&WT.z_cid=ref_findchips_standard&utm_source=findchips,
1,true,true,false,false,false,0,10022900,"IC,EEPROM,2.5V-5.5V,12C SERIES, 64KBYTES, SOIC8",B        ECO-R252636,1,Each,Production,,IC17,,,,,,Part,CBRM,,1,,,true,false,MICROCHIP TECHNOLOGY_RMS1,24LC512-I/SM,,,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,MICROCHIP TECHNOLOGY_RMS1,24LC512T-I/SM,,,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://uk.farnell.com/microchip/24lc512t-i-sm/eeprom-512kbit-400khz-i2c-soij/dp/2763397?CMP=GRHB-SF-FC,
1,true,true,false,false,false,0,10022901,"IC,NON INVERTING BUS TRANSCEIVER,MSOP",B        ECO-R252636,3,Each,Production,,"IC18,IC19,IC20",,,,,,Part,CBRM,,1,,,true,false,TEXAS INSTRUMENTS_RMS1,SN74LVC2T45DCTR,,"IC,XCVR,LEVEL,2:2,1.65~5.5,10UA,TSSOP50P310X90-8N",Active,Alternate,,ROHS EMEMPTION: 15,Yes,Legacy Inventory Status: Cleared,,,,https://www.ti.com/store/ti/en/p/product/?p=SN74LVC2T45DCTR&HQS=corp-tistore-null-storeinv-invf-store-findchips-wwe,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,TEXAS INSTRUMENTS_RMS1,SN74LVC2T45DCTT,,DUAL BIT DUAL SUPPLIER TRANSCEIVER,Active,Preferred,,ROHS EMEMPTION: 15,Yes,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/texas-instruments/sn74lvc2t45dctt/transceiver-dual-bit-3-state-o/dp/69K0399?CMP=AFC-SF-FC,
1,true,true,false,false,false,0,10022902,"IC,RAIL TO RAIL COMPARATOR, 44V, SOT23",A        ECO-R167835,2,Each,Production,,"IC21,IC22",,,,,,Part,CBRM,,1,,,true,false,LINEAR TECHNOLOGY_RMS1,LT1716IS5#TRPBF,,RAIL TO RAIL COMPARATOR,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.arrow.com/en/products/lt1716is5trpbf/analog-devices?utm_term=instock&utm_campaign=arrow_findchips_2019&utm_currency=&utm_medium=aggregator&utm_source=findchips&utm_content=inv_listing,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,LINEAR TECHNOLOGY_RMS1,LT1716IS5#TR ,LT1716IS5,RAIL TO RAIL COMPARATOR,Active,Preferred,,,,,,,,https://www.arrow.com/en/products/lt1716is5tr/analog-devices?utm_term=backorder&utm_campaign=arrow_findchips_2019&utm_currency=&utm_medium=aggregator&utm_source=findchips&utm_content=inv_listing,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,LINEAR TECHNOLOGY_RMS1,LT1716IS5#PBF,,RAIL TO RAIL COMPARATOR,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://uk.farnell.com/linear-technology/lt1716is5-pbf/comparator-44vin-rro-ott-5sot23/dp/2115817?CMP=GRHB-SF-FC,
1,true,true,false,false,false,0,10022903,"IC,VOLTAGE REFERENCE,SHUNT, 5V,SOT23",A        ECO-R167835,2,Each,Production,,"IC23,IC24",,,,,,Part,CBRM,,1,,,true,false,NATIONAL SEMICONDUCTOR_RMS1,LM4040DIM3-5.0,,SHUNT VOLTAGE REFERENCE,Active,Preferred,,,,,,,,https://www.rocelec.com/part/TEXTISLM4040DIM3-5-0?utm_medium=buyNow&utm_source=findChips,
1,true,true,false,false,false,0,10022904,"IC,REGULATOR, 24V +/-4%, 500MA, DPACK",A        ECO-R252636,1,Each,Production,,IC25,,,,,,Part,CBRM,,1,,,true,false,ST MICROELECTRONIC,L78M24CDT-TR,,POSITIVE VOLTAGE REGULATOR,Active,Preferred,,DPAK. ROHS EXEMPT: 7A,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.mouser.ca/ProductDetail/STMicroelectronics/L78M24CDT-TR?utm_term=L78M24CDT-TR&qs=XhSZopxZ3H4qvyYf4%2FXTeg==&utm_campaign=L78M24CDT-TR&utm_medium=aggregator&utm_source=findchips&utm_content=STMicroelectronics,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,ST MICROELECTRONIC,L78M24CDT,,POSITIVE VOLTAGE REGULATOR,Active,Preferred,,ROHS EXEMPT: 7A,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.bristolelectronics.com/l78m24cdt-stm,
1,true,true,false,false,false,0,10022905,"IC,BUS SWITCH,SC70",B        ECO-R252636,2,Each,Production,,"IC26,IC27",,,,,,Part,CBRM,,1,,,true,false,FAIRCHILD SEMICONDUCTOR_RMS1,NC7SZ66P5X,,BUS SWITCH,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.rocelec.com/part/ONSONSNC7SZ66P5X?utm_medium=buyNow&utm_source=findChips,
1,true,true,false,false,false,0,10022906,"IC,VOLTAGE REGULATOR,5V +/-4%,500MA, DPACK",B        ECO-R252636,1,Each,Production,,IC28,,,,,,Part,CBRM,,1,,,true,false,ST MICROELECTRONIC,L78M05CDT-TR,,POSITIVE VOLTAGE REGULATOR,Active,Preferred,,ROHS EXEMPT: 7A,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/stmicroelectronics/l78m05cdt-tr/v-reg-2vdo-0-5a-5v-5-dpak/dp/04X6410?CMP=AFC-SF-FC,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,ON SEMICONDUCTOR_RMS1,MC78M05CDTG,,500MA POSITIVE VOLTAGE REGULATOR,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.rocelec.com/part/ONSONSMC78M05CDTG?utm_medium=buyNow&utm_source=findChips,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,ON SEMICONDUCTOR_RMS1,MC78M05BDTRKG,,,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,ST MICROELECTRONIC,L78M05CDT,,POSITIVE VOLTAGE REGULATOR,Active,Preferred,,ROHS EXEMPT: 7A,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.questcomp.com/part/4/l78m05cdt/227634484?utm_term=l78m05cdt&utm_campaign=aktype0&utm_medium=industry-cpc&utm_source=findchips&utm_content=standardpricing,
1,true,true,false,false,false,0,10022907,SMD FERRITE 200MA,B        ECO-R252636,18,Each,Production,,"L6,L15,L16,L17,L18,L19,L20,L21,L22,L23,L43,L44,L45,L46,L47,L48,L49,L50",,,,,,Part,CBRM,,1,,,true,false,WURTH ELEKTRONIK GMBH,74279266,,MULTILAYER-SMD-FERRITE,Active,Preferred,,ROHS EXEMPT : 7(C)-1,Yes,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/wurth-elektronik/74279266/ferrite-bead-1k-0-2a-0603/dp/24AC5680?CMP=AFC-SF-FC,
1,true,true,false,false,false,0,10022908,"INDUCTOR,33UH +/-10%",B        ECO-R252636,1,Each,Production,,L2,,,,,,Part,CBRM,,1,,,true,false,WURTH ELEKTRONIK GMBH,74456133,,POWER CHOKE,Active,Preferred,,ROHS EXEMPT: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://uk.rs-online.com/web/p/wire-wound-surface-mount-inductors/1241889/?cm_mmc=aff-_-uk-_-findchip-_-1241889&utm_medium=buyNow&utm_source=supplyFrame,
1,true,true,false,false,false,0,10022910,"INDUCTOR, MINIATURE, 220UH, 220MA,WE-TPC",A        ECO-R252636,1,Each,Production,,L4,,,,,,Part,CBRM,,1,,,true,false,WURTH ELEKTRONIK GMBH,74455222,,POWER CHOKE 220UH,Active,Preferred,,ROHS EXEMPTION: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.digikey.ca/product-detail/en/w-rth-elektronik/74455222/732-14074-1-ND/10210538?utm_campaign=buynow&utm_medium=aggregator&WT.z_cid=ref_findchips_standard&utm_source=findchips,
1,true,true,false,false,false,0,10022911,"SMD FERRITE, 1A,1206",B        ECO-R252636,2,Each,Production,,"L5,L61",,,,,,Part,CBRM,,1,,,true,false,WURTH ELEKTRONIK GMBH,74279218,,MULTILAYER-SMD-FERRITE,Active,Preferred,,ROHS EXEMPT: 7(C)-1,Yes,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/wurth-elektronik/74279218/ferrite-bead-600r-2a-1206/dp/24AC5635?CMP=AFC-SF-FC,
1,true,true,false,false,false,0,10022912,"INDUCTOR, 47UH +/-20%,3.8A,WE-PD-XXL",A        ECO-R252636,1,Each,Production,,L12,,,,,,Part,CBRM,,1,,,true,false,WURTH ELEKTRONIK GMBH,7447709470,,POWER CHOKE,Active,Preferred,,ROHS EXEMPTION: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.mouser.ca/ProductDetail/Wurth-Elektronik/7447709470?utm_term=7447709470&qs=E%2F%2FhvbtCqpP8cfkNF%252bQD9g==&utm_campaign=7447709470&utm_medium=aggregator&utm_source=findchips&utm_content=Wurth-Elektronik,
1,true,true,false,false,false,0,10022913,"INDUCTOR,470NH,450MA +/-20%,C1206",A        ECO-R252636,2,Each,Production,,"L13,L14",,,,,,Part,CBRM,,1,,,true,false,WURTH ELEKTRONIK GMBH,744764004,,SMD RF CHOKE,Active,Preferred,,ROHS EXEMPTION: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://uk.rs-online.com/web/p/wire-wound-surface-mount-inductors/1633313/?cm_mmc=aff-_-uk-_-findchip-_-1633313&utm_medium=buyNow&utm_source=supplyFrame,
1,true,true,false,false,false,0,10022922,"IC,RESONATOR, 6MHZ +/-0.5%,CMS",A        ECO-R252636,1,Each,Production,,Q1,,,,,,Part,CBRM,,1,,,true,false,"MURATA MANUFACTURING CO., LTD.",CSTCR6M00G53-R0,,RESONATOR,Active,Preferred,,ROHS EXEMPTION: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.avnet.com/shop/us/products/murata/cstcr6m00g53-r0-3074457345626918394?CMP=EMA_FindChips_inventoryfeed_VSE,
1,true,true,false,false,false,0,10022923,"CRYSTAL,QUARTZ, 12MHZ",B        ECO-R179298,1,Each,Production,,Q3,,,,,,Part,CBRM,,1,,,true,false,JAUSCH,J49SML-P-G-G-K-12M0,, CRYSTAL 12MHZ 30PF SMD ,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.digikey.fr/product-detail/fr/jauch-quartz/J49SML-P-G-G-K-12M0/1908-J49SML-P-G-G-K-12M0CT-ND/10416111?utm_campaign=buynow&utm_medium=aggregator&WT.z_cid=ref_findchips_standard&utm_source=findchips,https://www.jauch.com/downloadfile/5d5283ee24bc6cf48597071bde5f675e0/jauch_datasheet_j49sml.pdf
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,ABRACON,XTAL036839,, CRYSTAL 12MHZ 20PF SMD ,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.arrow.com/en/products/abls-12.000mhz-20-d-3-h-t/abracon?utm_campaign=octopart_2018&utm_currency=EUR&utm_keyword=ABLS-12.000MHZ-20-D-3-H-T&utm_medium=aggregator&utm_content=inv_listing&utm_source=octopart,https://abracon.com/Resonators/abls.pdf
